Track_Name,Artist,Album,Genre,Release_Year,Streams_Millions,Popularity,Danceability,Energy,Tempo,Duration_ms
Track_302,Taylor Swift,Midnight Vibes,EDM,2017,510.68,84,0.44,0.74,168,141133
Track_303,Justin Bieber,Greatest Hits,Pop,2016,344.44,75,0.59,0.71,149,164927
Track_304,Taylor Swift,Golden Era,Latin,2016,582.19,61,0.64,0.86,72,258453
Track_305,Eminem,Greatest Hits,Hip-Hop,2013,811.64,84,0.83,0.61,65,139489
Track_306,Justin Bieber,Midnight Vibes,R&B,2019,594.01,51,0.86,0.5,86,273887
Track_307,The Weeknd,Golden Era,Pop,2014,150.39,55,0.64,0.85,146,261705
Track_308,Bad Bunny,Golden Era,Latin,2021,130.26,84,0.73,0.63,104,134076
Track_309,Taylor Swift,Golden Era,Hip-Hop,2023,73.04,78,0.76,0.92,110,205557
Track_310,Drake,Midnight Vibes,Latin,2017,444.09,62,0.63,0.54,83,298177
Track_311,Dua Lipa,Golden Era,Pop,2022,558.66,91,0.45,0.35,94,160428
Track_312,Billie Eilish,Future Sounds,Alternative,2016,288.43,46,0.35,0.91,116,214350
Track_313,Coldplay,Midnight Vibes,Pop,2012,83.13,67,0.57,0.66,112,147077
Track_314,Drake,Greatest Hits,Rock,2018,88.29,78,0.77,0.86,61,196506
Track_315,Billie Eilish,Golden Era,Latin,2011,653.74,75,0.84,0.94,133,256604
Track_316,The Weeknd,Golden Era,Hip-Hop,2012,245.68,57,0.6,0.34,115,192341
Track_317,Billie Eilish,Midnight Vibes,EDM,2022,73.84,56,0.87,0.77,123,275662
Track_318,Dua Lipa,Future Sounds,EDM,2011,126.26,40,0.87,0.52,139,219585
Track_319,Coldplay,Midnight Vibes,EDM,2015,390.4,92,0.82,0.93,77,198757
Track_320,Bad Bunny,Top Charts,Alternative,2013,433.71,51,0.88,0.93,97,312642
Track_321,Olivia Rodrigo,Golden Era,R&B,2022,221.97,64,0.47,0.81,106,149855
Track_322,Eminem,Top Charts,Hip-Hop,2019,897.55,51,0.71,0.66,153,241011
Track_323,Olivia Rodrigo,Future Sounds,EDM,2022,265.74,84,0.34,0.85,161,227254
Track_324,Justin Bieber,Golden Era,Hip-Hop,2020,276.04,56,0.7,0.76,161,218825
Track_325,Taylor Swift,Golden Era,R&B,2017,526.11,74,0.6,0.9,148,229655
Track_326,BTS,Greatest Hits,Latin,2015,632.96,91,0.62,0.71,70,148670
Track_327,Coldplay,Future Sounds,Alternative,2020,322.73,81,0.67,0.67,142,297595
Track_328,Justin Bieber,Golden Era,Latin,2015,869.32,67,0.36,0.36,88,253870
Track_329,Olivia Rodrigo,Top Charts,R&B,2019,620.46,54,0.57,0.55,158,298141
Track_330,Dua Lipa,Top Charts,Hip-Hop,2015,897.94,70,0.36,0.57,70,150426
Track_331,Rihanna,Future Sounds,Rock,2014,312.04,90,0.42,0.61,120,145591
Track_332,Post Malone,Golden Era,Rock,2011,273.74,91,0.73,0.31,103,289861
Track_333,Taylor Swift,Future Sounds,Alternative,2013,466.81,75,0.4,0.66,119,180779
Track_334,Coldplay,Golden Era,Alternative,2012,171.82,82,0.56,0.32,138,171727
Track_335,Post Malone,Top Charts,EDM,2016,8.98,53,0.42,0.79,163,136400
Track_336,Dua Lipa,Greatest Hits,Latin,2023,485.52,63,0.5,0.6,93,295820
Track_337,Rihanna,Golden Era,R&B,2020,285.5,64,0.67,0.68,104,212270
Track_338,Rihanna,Golden Era,R&B,2012,733.3,85,0.78,0.9,135,142217
Track_339,Justin Bieber,Future Sounds,Rock,2011,218.52,47,0.41,0.75,125,221833
Track_340,Billie Eilish,Top Charts,Hip-Hop,2019,348.42,51,0.59,0.65,177,289151
Track_341,Eminem,Future Sounds,R&B,2012,443.23,48,0.41,0.85,139,134053
Track_342,Rihanna,Midnight Vibes,Pop,2017,127.2,92,0.53,0.67,143,249753
Track_343,Billie Eilish,Golden Era,EDM,2021,756.7,71,0.4,0.67,161,319506
Track_344,Ed Sheeran,Midnight Vibes,Pop,2014,206.23,58,0.4,0.6,155,249843
Track_345,BTS,Top Charts,Pop,2019,107.21,89,0.63,0.94,129,318386
Track_346,Drake,Golden Era,R&B,2013,890.85,46,0.74,0.72,91,198042
Track_347,Rihanna,Greatest Hits,EDM,2014,316.98,92,0.35,0.86,75,182113
Track_348,Ed Sheeran,Top Charts,Alternative,2015,775.64,79,0.68,0.41,77,174164
Track_349,Rihanna,Future Sounds,Latin,2010,515.22,74,0.47,0.65,101,304563
Track_350,Ariana Grande,Midnight Vibes,R&B,2014,857.4,72,0.89,0.74,72,155543
Track_351,Coldplay,Golden Era,Pop,2014,781.01,48,0.72,0.39,78,306487
Track_352,Bad Bunny,Future Sounds,Latin,2023,610.23,71,0.39,0.71,140,228586
Track_353,Billie Eilish,Golden Era,Pop,2020,716.17,89,0.36,0.64,95,302112
Track_354,Eminem,Midnight Vibes,EDM,2017,297.92,40,0.82,0.85,71,311609
Track_355,Post Malone,Midnight Vibes,Latin,2011,717.13,65,0.43,0.58,87,249686
Track_356,Ariana Grande,Midnight Vibes,Latin,2014,307.29,76,0.38,0.85,160,210109
Track_357,Eminem,Greatest Hits,Pop,2011,565.43,93,0.58,0.38,169,161414
Track_358,Post Malone,Golden Era,Pop,2016,186.07,84,0.85,0.87,98,161674
Track_359,Rihanna,Midnight Vibes,Pop,2020,327.59,45,0.52,0.89,81,133575
Track_360,Billie Eilish,Midnight Vibes,Alternative,2021,680.93,67,0.69,0.76,60,175947
Track_361,Post Malone,Greatest Hits,Hip-Hop,2019,207.44,83,0.57,0.31,103,151612
Track_362,Rihanna,Golden Era,Alternative,2012,432.54,54,0.53,0.77,73,147053
Track_363,Bad Bunny,Midnight Vibes,Rock,2012,347.54,92,0.75,0.39,146,157448
Track_364,Taylor Swift,Top Charts,R&B,2010,551.24,50,0.56,0.77,140,316154
Track_365,The Weeknd,Golden Era,R&B,2020,400.93,53,0.35,0.37,156,152284
Track_366,Dua Lipa,Golden Era,Rock,2016,286.48,48,0.45,0.72,91,265069
Track_367,Dua Lipa,Top Charts,Alternative,2019,260.0,100,0.71,0.85,144,199075
Track_368,Ed Sheeran,Top Charts,R&B,2018,173.84,65,0.48,0.34,174,182741
Track_369,Post Malone,Golden Era,Pop,2013,452.13,78,0.34,0.88,61,214659
Track_370,Eminem,Midnight Vibes,Hip-Hop,2016,775.43,76,0.55,0.66,82,319944
Track_371,Post Malone,Greatest Hits,Pop,2019,65.44,56,0.43,0.9,161,224326
Track_372,BTS,Midnight Vibes,Alternative,2021,453.44,66,0.55,0.56,141,260657
Track_373,BTS,Top Charts,Hip-Hop,2014,79.82,45,0.61,0.43,163,160731
Track_374,BTS,Midnight Vibes,EDM,2019,572.69,93,0.69,0.72,99,303153
Track_375,Billie Eilish,Future Sounds,Pop,2013,82.16,67,0.37,0.7,67,201078
Track_376,Justin Bieber,Future Sounds,Pop,2010,638.57,84,0.31,0.62,104,257102
Track_377,BTS,Midnight Vibes,Hip-Hop,2015,118.6,89,0.82,0.78,75,127695
Track_378,Bad Bunny,Golden Era,Rock,2018,62.17,85,0.89,0.71,123,239327
Track_379,BTS,Midnight Vibes,Pop,2017,774.13,50,0.52,0.47,73,270447
Track_380,Justin Bieber,Greatest Hits,Hip-Hop,2021,460.4,42,0.82,0.31,65,243670
Track_381,Bad Bunny,Golden Era,Hip-Hop,2012,838.39,94,0.32,0.82,151,314161
Track_382,Justin Bieber,Golden Era,Hip-Hop,2015,227.2,98,0.73,0.48,69,269824
Track_383,Bad Bunny,Greatest Hits,R&B,2020,812.24,51,0.43,0.64,65,225100
Track_384,Taylor Swift,Golden Era,Latin,2014,697.31,59,0.5,0.66,61,216709
Track_385,Ed Sheeran,Midnight Vibes,R&B,2022,277.0,79,0.45,0.54,123,171228
Track_386,Olivia Rodrigo,Top Charts,Latin,2022,224.39,40,0.86,0.32,129,210812
Track_387,Justin Bieber,Greatest Hits,Rock,2010,684.24,64,0.81,0.77,73,173790
Track_388,BTS,Future Sounds,EDM,2017,865.26,49,0.73,0.36,177,180679
Track_389,Eminem,Top Charts,EDM,2021,806.54,69,0.88,0.36,72,252494
Track_390,The Weeknd,Golden Era,Pop,2019,513.2,67,0.7,0.38,97,188417
Track_391,Rihanna,Midnight Vibes,Latin,2016,632.15,87,0.5,0.59,89,139578
Track_392,Ed Sheeran,Future Sounds,Latin,2022,528.31,49,0.36,0.59,100,226564
Track_393,Taylor Swift,Top Charts,Rock,2022,190.83,59,0.58,0.85,71,161317
Track_394,Coldplay,Midnight Vibes,Latin,2021,628.71,42,0.43,0.86,78,143910
Track_395,Olivia Rodrigo,Future Sounds,Rock,2016,464.55,83,0.48,0.83,82,128147
Track_396,Billie Eilish,Golden Era,R&B,2021,497.36,46,0.58,0.82,77,151838
Track_397,Drake,Greatest Hits,Latin,2022,884.4,48,0.42,0.56,147,285228
Track_398,Justin Bieber,Greatest Hits,R&B,2019,236.64,92,0.34,0.95,85,289341
Track_399,Post Malone,Future Sounds,Pop,2024,763.31,91,0.5,0.33,119,133274
Track_400,The Weeknd,Top Charts,EDM,2023,653.37,71,0.32,0.74,82,212784
Track_401,Ed Sheeran,Future Sounds,Rock,2014,404.18,49,0.32,0.7,91,289680
Track_402,Ariana Grande,Golden Era,EDM,2024,497.87,43,0.35,0.55,113,172286
Track_403,Justin Bieber,Top Charts,Hip-Hop,2020,894.71,74,0.78,0.94,160,307005
Track_404,Bad Bunny,Golden Era,R&B,2022,438.79,98,0.64,0.51,94,167137
Track_405,Drake,Midnight Vibes,R&B,2013,31.23,91,0.77,0.34,120,258787
Track_406,Bad Bunny,Top Charts,Hip-Hop,2012,94.62,82,0.44,0.65,161,313215
Track_407,Drake,Future Sounds,R&B,2023,884.48,64,0.51,0.85,168,165537
Track_408,The Weeknd,Future Sounds,R&B,2015,726.56,84,0.52,0.68,150,303647
Track_409,Bad Bunny,Top Charts,R&B,2012,508.98,52,0.8,0.83,123,262114
Track_410,Ariana Grande,Future Sounds,EDM,2010,85.78,54,0.66,0.31,121,120179
Track_411,Bad Bunny,Top Charts,Hip-Hop,2022,121.79,85,0.41,0.82,171,204826
Track_412,Drake,Greatest Hits,Hip-Hop,2019,635.7,49,0.76,0.85,170,215653
Track_413,Taylor Swift,Midnight Vibes,Alternative,2020,359.06,46,0.5,0.51,80,311981
Track_414,Billie Eilish,Golden Era,Alternative,2015,160.91,75,0.72,0.9,160,213539
Track_415,Ed Sheeran,Top Charts,Latin,2012,343.65,86,0.71,0.38,153,120471
Track_416,Olivia Rodrigo,Top Charts,EDM,2023,894.88,76,0.32,0.69,177,280269
Track_417,Ed Sheeran,Top Charts,Pop,2024,449.09,61,0.75,0.45,100,164010
Track_418,Justin Bieber,Greatest Hits,Latin,2021,604.67,86,0.83,0.59,93,174967
Track_419,Ed Sheeran,Greatest Hits,Rock,2014,709.38,86,0.3,0.55,153,230009
Track_420,The Weeknd,Golden Era,EDM,2024,343.95,74,0.53,0.84,160,271533
Track_421,Justin Bieber,Future Sounds,Hip-Hop,2017,70.97,94,0.32,0.31,93,147453
Track_422,Taylor Swift,Midnight Vibes,Hip-Hop,2024,341.03,86,0.35,0.91,71,208591
Track_423,Dua Lipa,Top Charts,EDM,2021,32.74,100,0.69,0.69,115,161183
Track_424,Drake,Greatest Hits,Rock,2013,877.09,66,0.72,0.77,153,261590
Track_425,Ariana Grande,Midnight Vibes,Rock,2013,90.84,65,0.64,0.85,79,134288
Track_426,Bad Bunny,Greatest Hits,EDM,2011,268.62,82,0.68,0.61,72,126746
Track_427,Ed Sheeran,Future Sounds,Alternative,2014,879.47,70,0.81,0.5,110,243455
Track_428,Post Malone,Midnight Vibes,Pop,2020,491.99,51,0.52,0.55,83,236857
Track_429,Drake,Midnight Vibes,EDM,2017,240.74,93,0.46,0.34,156,302575
Track_430,Justin Bieber,Greatest Hits,Pop,2020,312.69,74,0.55,0.79,89,265123
Track_431,Drake,Golden Era,Latin,2018,379.68,74,0.71,0.91,133,181772
Track_432,Post Malone,Midnight Vibes,Pop,2016,812.99,85,0.32,0.67,126,269811
Track_433,Justin Bieber,Top Charts,Hip-Hop,2011,854.58,68,0.4,0.94,87,170521
Track_434,The Weeknd,Greatest Hits,EDM,2011,889.51,67,0.42,0.83,78,275988
Track_435,Ariana Grande,Midnight Vibes,Alternative,2024,727.57,45,0.53,0.56,101,192404
Track_436,BTS,Golden Era,Latin,2010,708.96,79,0.65,0.81,74,228643
Track_437,The Weeknd,Future Sounds,R&B,2019,526.5,100,0.36,0.37,159,146474
Track_438,Coldplay,Midnight Vibes,Latin,2018,792.72,96,0.55,0.55,122,269952
Track_439,Dua Lipa,Golden Era,Pop,2012,251.5,49,0.67,0.74,111,130166
Track_440,Billie Eilish,Midnight Vibes,Alternative,2013,49.12,70,0.85,0.88,62,208569
Track_441,Rihanna,Midnight Vibes,Rock,2014,759.35,94,0.72,0.36,171,179757
Track_442,The Weeknd,Midnight Vibes,Alternative,2017,697.76,60,0.46,0.57,142,143406
Track_443,Ed Sheeran,Golden Era,Hip-Hop,2024,742.45,87,0.59,0.64,107,134734
Track_444,BTS,Future Sounds,Pop,2014,640.06,65,0.38,0.85,172,269074
Track_445,Drake,Future Sounds,Hip-Hop,2024,750.47,93,0.33,0.32,66,214470
Track_446,Olivia Rodrigo,Future Sounds,Rock,2015,742.04,72,0.54,0.9,147,128011
Track_447,Ed Sheeran,Midnight Vibes,EDM,2019,404.26,95,0.58,0.66,104,162864
Track_448,Rihanna,Midnight Vibes,Alternative,2023,621.52,58,0.32,0.33,169,270014
Track_449,Coldplay,Future Sounds,Latin,2013,584.41,83,0.42,0.72,125,125256
Track_450,Rihanna,Greatest Hits,EDM,2024,123.42,51,0.66,0.31,92,279473
Track_451,Coldplay,Midnight Vibes,Alternative,2021,580.25,67,0.84,0.85,118,186059
Track_452,Ed Sheeran,Golden Era,Rock,2020,470.97,79,0.54,0.37,125,293632
Track_453,Rihanna,Midnight Vibes,R&B,2020,536.43,58,0.48,0.37,68,208154
Track_454,Ariana Grande,Midnight Vibes,Latin,2014,238.73,85,0.87,0.72,84,159303
Track_455,BTS,Future Sounds,Pop,2022,772.3,91,0.66,0.73,147,156681
Track_456,Olivia Rodrigo,Greatest Hits,Alternative,2017,897.73,56,0.84,0.56,154,129258
Track_457,Dua Lipa,Top Charts,Latin,2013,312.13,85,0.43,0.65,160,244711
Track_458,Eminem,Midnight Vibes,R&B,2014,761.65,93,0.69,0.66,97,145586
Track_459,Post Malone,Future Sounds,Alternative,2014,654.04,75,0.76,0.42,147,207984
Track_460,Justin Bieber,Greatest Hits,Hip-Hop,2015,204.88,95,0.48,0.81,102,217434
Track_461,Ariana Grande,Top Charts,Rock,2017,766.84,70,0.33,0.71,134,282700
Track_462,Taylor Swift,Golden Era,Hip-Hop,2018,112.24,83,0.53,0.49,66,159525
Track_463,The Weeknd,Future Sounds,Rock,2016,888.54,97,0.84,0.6,100,307608
Track_464,The Weeknd,Greatest Hits,EDM,2015,569.77,51,0.49,0.34,117,191703
Track_465,Ed Sheeran,Future Sounds,R&B,2022,146.8,90,0.76,0.36,138,233694
Track_466,Justin Bieber,Golden Era,EDM,2016,868.97,64,0.3,0.65,153,217806
Track_467,Drake,Midnight Vibes,Latin,2023,480.28,41,0.71,0.71,91,179314
Track_468,Olivia Rodrigo,Midnight Vibes,Rock,2012,96.92,72,0.65,0.41,165,131984
Track_469,Ariana Grande,Midnight Vibes,EDM,2021,470.66,73,0.5,0.88,77,209845
Track_470,Eminem,Golden Era,Rock,2022,173.64,100,0.84,0.83,62,179878
Track_471,Ed Sheeran,Future Sounds,Hip-Hop,2021,24.61,72,0.4,0.54,143,129794
Track_472,Billie Eilish,Midnight Vibes,Latin,2018,562.71,78,0.9,0.73,143,125175
Track_473,Drake,Greatest Hits,EDM,2017,345.33,75,0.45,0.76,86,302240
Track_474,Justin Bieber,Greatest Hits,Rock,2016,597.19,82,0.61,0.7,149,155956
Track_475,Billie Eilish,Greatest Hits,R&B,2021,557.84,58,0.37,0.37,85,279646
Track_476,Ed Sheeran,Midnight Vibes,Latin,2018,875.94,62,0.72,0.49,65,263691
Track_477,Post Malone,Future Sounds,Alternative,2024,435.19,55,0.3,0.74,176,148948
Track_478,Rihanna,Top Charts,Alternative,2017,138.48,45,0.77,0.35,152,146552
Track_479,Eminem,Midnight Vibes,Alternative,2013,413.79,58,0.46,0.33,164,165797
Track_480,Rihanna,Greatest Hits,Latin,2014,327.39,83,0.49,0.78,72,318758
Track_481,Eminem,Greatest Hits,Pop,2023,128.86,81,0.4,0.53,116,283002
Track_482,Ariana Grande,Greatest Hits,Rock,2023,311.74,47,0.54,0.93,94,221113
Track_483,Olivia Rodrigo,Golden Era,Latin,2016,585.72,91,0.4,0.39,152,135373
Track_484,Rihanna,Future Sounds,Pop,2016,820.55,70,0.78,0.74,83,280254
Track_485,Billie Eilish,Midnight Vibes,R&B,2010,777.01,96,0.8,0.93,76,246636
Track_486,Eminem,Golden Era,Pop,2024,373.1,42,0.34,0.73,61,304698
Track_487,Rihanna,Top Charts,Latin,2021,521.1,76,0.43,0.92,171,208683
Track_488,BTS,Top Charts,Alternative,2021,558.32,67,0.7,0.46,104,293987
Track_489,Justin Bieber,Golden Era,Hip-Hop,2023,744.66,97,0.89,0.34,142,161137
Track_490,BTS,Golden Era,Latin,2017,783.13,44,0.75,0.51,102,192917
Track_491,Drake,Top Charts,Hip-Hop,2018,580.77,65,0.79,0.35,116,270217
Track_492,Post Malone,Greatest Hits,Latin,2017,405.13,47,0.89,0.78,62,146907
Track_493,Billie Eilish,Golden Era,Pop,2018,496.44,92,0.35,0.69,139,287126
Track_494,Ariana Grande,Top Charts,R&B,2013,590.86,69,0.87,0.54,66,178436
Track_495,Rihanna,Golden Era,Rock,2018,691.84,78,0.58,0.73,151,238628
Track_496,Taylor Swift,Greatest Hits,Latin,2020,203.46,61,0.51,0.71,162,196541
Track_497,BTS,Top Charts,Rock,2021,100.16,97,0.4,0.39,151,314644
Track_498,Olivia Rodrigo,Golden Era,Pop,2014,551.71,52,0.37,0.85,87,239811
Track_499,Rihanna,Future Sounds,Alternative,2015,101.45,66,0.33,0.71,146,274353
Track_500,Taylor Swift,Golden Era,EDM,2020,532.44,72,0.38,0.62,127,312994
Track_501,Drake,Top Charts,EDM,2023,528.68,99,0.6,0.9,82,301355
Track_502,Dua Lipa,Future Sounds,Alternative,2023,119.9,64,0.69,0.69,101,252149
Track_503,Eminem,Golden Era,EDM,2019,824.74,88,0.45,0.56,103,197115
Track_504,Post Malone,Future Sounds,Hip-Hop,2016,544.26,96,0.75,0.49,149,263604
Track_505,Rihanna,Midnight Vibes,Alternative,2021,842.28,80,0.43,0.44,151,196173
Track_506,Justin Bieber,Midnight Vibes,Alternative,2012,883.3,81,0.89,0.42,129,302009
Track_507,Justin Bieber,Midnight Vibes,Alternative,2011,685.89,75,0.59,0.67,145,306154
Track_508,Billie Eilish,Top Charts,Rock,2024,763.33,91,0.31,0.37,108,158096
Track_509,Drake,Greatest Hits,Hip-Hop,2014,676.42,50,0.89,0.74,78,136261
Track_510,Olivia Rodrigo,Midnight Vibes,Hip-Hop,2022,489.35,62,0.79,0.37,171,297085
Track_511,Olivia Rodrigo,Top Charts,Latin,2013,669.46,75,0.53,0.63,161,302485
Track_512,Ariana Grande,Greatest Hits,EDM,2016,377.83,90,0.89,0.5,130,134103
Track_513,Drake,Midnight Vibes,Hip-Hop,2019,782.62,95,0.82,0.84,176,286143
Track_514,Olivia Rodrigo,Midnight Vibes,Latin,2019,494.22,78,0.42,0.77,84,197116
Track_515,Post Malone,Future Sounds,Alternative,2011,172.34,51,0.74,0.38,65,232330
Track_516,Ariana Grande,Top Charts,Rock,2012,149.03,94,0.45,0.51,150,160581
Track_517,Drake,Future Sounds,Rock,2019,50.52,99,0.68,0.85,98,248594
Track_518,Coldplay,Top Charts,R&B,2015,70.23,85,0.49,0.44,83,256473
Track_519,Taylor Swift,Top Charts,Hip-Hop,2016,491.06,65,0.36,0.44,87,293889
Track_520,Bad Bunny,Midnight Vibes,Rock,2014,200.51,88,0.67,0.61,131,317167
Track_521,Justin Bieber,Greatest Hits,Pop,2020,314.68,55,0.84,0.7,139,183917
Track_522,Drake,Midnight Vibes,EDM,2024,717.6,47,0.53,0.65,96,126476
Track_523,Eminem,Top Charts,Latin,2022,340.59,91,0.61,0.62,97,290794
Track_524,Ed Sheeran,Midnight Vibes,R&B,2011,853.65,50,0.88,0.8,128,121921
Track_525,Justin Bieber,Greatest Hits,Hip-Hop,2020,568.42,53,0.82,0.58,73,173891
Track_526,BTS,Golden Era,Alternative,2023,846.08,87,0.71,0.32,151,206957
Track_527,Drake,Greatest Hits,Pop,2010,164.3,56,0.63,0.67,89,187803
Track_528,Billie Eilish,Golden Era,EDM,2020,366.98,60,0.31,0.74,128,121546
Track_529,Justin Bieber,Top Charts,Pop,2022,672.63,42,0.72,0.35,178,251815
Track_530,Taylor Swift,Midnight Vibes,Latin,2020,274.71,45,0.47,0.9,108,223576
Track_531,Rihanna,Greatest Hits,EDM,2012,482.45,48,0.75,0.82,168,263058
Track_532,Ariana Grande,Future Sounds,Rock,2020,798.85,90,0.82,0.72,61,265103
Track_533,Rihanna,Top Charts,Hip-Hop,2011,42.39,76,0.66,0.65,70,199872
Track_534,Ed Sheeran,Midnight Vibes,Hip-Hop,2016,815.54,94,0.61,0.4,88,281712
Track_535,Rihanna,Midnight Vibes,Hip-Hop,2011,167.32,91,0.64,0.34,156,263878
Track_536,Post Malone,Top Charts,Pop,2014,606.16,56,0.36,0.77,122,206730
Track_537,Bad Bunny,Future Sounds,Alternative,2020,214.91,58,0.67,0.89,100,247365
Track_538,Post Malone,Midnight Vibes,R&B,2020,278.58,77,0.39,0.67,163,202924
Track_539,Billie Eilish,Future Sounds,Pop,2015,225.33,54,0.73,0.72,95,214237
Track_540,The Weeknd,Midnight Vibes,EDM,2017,403.6,89,0.48,0.66,82,289227
Track_541,Dua Lipa,Greatest Hits,Latin,2014,773.55,48,0.83,0.43,153,284264
Track_542,Taylor Swift,Greatest Hits,Pop,2023,458.92,41,0.79,0.68,158,274674
Track_543,Ed Sheeran,Greatest Hits,R&B,2014,491.41,74,0.58,0.8,106,222891
Track_544,Ed Sheeran,Top Charts,Alternative,2023,265.44,69,0.6,0.36,106,251640
Track_545,Drake,Future Sounds,Latin,2022,883.76,83,0.4,0.63,117,161739
Track_546,The Weeknd,Top Charts,R&B,2020,785.61,49,0.74,0.61,105,130595
Track_547,Ed Sheeran,Golden Era,Hip-Hop,2011,241.6,54,0.33,0.43,176,214699
Track_548,Billie Eilish,Golden Era,EDM,2024,46.56,81,0.49,0.76,126,286085
Track_549,Rihanna,Midnight Vibes,Latin,2021,240.67,74,0.64,0.54,108,215760
Track_550,Dua Lipa,Greatest Hits,R&B,2014,341.81,98,0.43,0.56,164,210448
Track_551,Post Malone,Golden Era,R&B,2010,454.14,48,0.56,0.45,125,288683
Track_552,Ariana Grande,Future Sounds,Hip-Hop,2012,145.83,78,0.73,0.38,89,228688
Track_553,Coldplay,Midnight Vibes,Alternative,2011,435.96,70,0.59,0.68,142,227714
Track_554,Drake,Future Sounds,Pop,2012,518.27,50,0.38,0.63,174,270016
Track_555,The Weeknd,Greatest Hits,Hip-Hop,2014,830.59,73,0.87,0.69,132,287148
Track_556,Drake,Midnight Vibes,Pop,2013,407.04,70,0.82,0.41,166,227680
Track_557,Dua Lipa,Future Sounds,Latin,2019,739.31,51,0.67,0.63,81,309841
Track_558,Justin Bieber,Midnight Vibes,EDM,2019,533.58,54,0.53,0.39,62,173044
Track_559,BTS,Top Charts,Alternative,2016,744.73,78,0.36,0.61,138,277237
Track_560,Drake,Top Charts,R&B,2022,110.18,70,0.7,0.89,129,120314
Track_561,Eminem,Golden Era,R&B,2016,336.49,42,0.72,0.58,180,246385
Track_562,Coldplay,Golden Era,Rock,2019,725.14,98,0.76,0.75,72,231539
Track_563,The Weeknd,Midnight Vibes,EDM,2022,213.1,94,0.35,0.69,129,227124
Track_564,Ariana Grande,Future Sounds,Pop,2021,670.56,40,0.65,0.38,60,218311
Track_565,Justin Bieber,Future Sounds,Alternative,2022,287.73,63,0.36,0.58,134,186488
Track_566,Ariana Grande,Top Charts,EDM,2019,332.25,57,0.9,0.56,86,228325
Track_567,BTS,Top Charts,EDM,2012,336.34,75,0.59,0.94,133,210270
Track_568,Coldplay,Golden Era,Alternative,2012,770.22,82,0.37,0.45,160,303320
Track_569,The Weeknd,Greatest Hits,Hip-Hop,2018,363.5,61,0.78,0.7,147,305280
Track_570,Drake,Future Sounds,EDM,2020,9.74,45,0.79,0.61,136,234131
Track_571,Taylor Swift,Greatest Hits,Rock,2013,336.9,78,0.32,0.55,111,280947
Track_572,Justin Bieber,Top Charts,Rock,2021,867.36,43,0.87,0.83,141,249595
Track_573,Post Malone,Greatest Hits,Hip-Hop,2023,592.91,91,0.61,0.43,160,277159
Track_574,BTS,Top Charts,Alternative,2013,555.6,83,0.32,0.46,60,161273
Track_575,Taylor Swift,Midnight Vibes,Latin,2016,321.05,65,0.54,0.43,61,313180
Track_576,Olivia Rodrigo,Greatest Hits,Pop,2018,259.62,93,0.64,0.68,104,192484
Track_577,Ed Sheeran,Top Charts,Hip-Hop,2017,837.09,76,0.3,0.41,124,147909
Track_578,BTS,Greatest Hits,R&B,2014,309.27,47,0.78,0.92,172,261008
Track_579,Rihanna,Top Charts,Rock,2021,401.28,64,0.64,0.8,156,209040
Track_580,Coldplay,Golden Era,Alternative,2017,807.39,95,0.32,0.38,68,220315
Track_581,Justin Bieber,Future Sounds,Alternative,2021,210.79,60,0.55,0.53,128,122548
Track_582,Olivia Rodrigo,Midnight Vibes,Hip-Hop,2014,88.24,83,0.75,0.52,130,166788
Track_583,Post Malone,Midnight Vibes,Rock,2013,805.41,57,0.41,0.79,179,169851
Track_584,Post Malone,Future Sounds,Hip-Hop,2021,221.64,56,0.42,0.43,91,282161
Track_585,Bad Bunny,Future Sounds,Latin,2011,112.29,45,0.71,0.73,138,121736
Track_586,Coldplay,Top Charts,Pop,2023,436.65,79,0.49,0.88,172,270606
Track_587,Rihanna,Midnight Vibes,EDM,2012,886.03,98,0.61,0.56,156,271169
Track_588,The Weeknd,Greatest Hits,R&B,2022,383.74,100,0.62,0.63,110,299919
Track_589,Coldplay,Future Sounds,EDM,2011,629.93,69,0.49,0.31,146,175247
Track_590,Billie Eilish,Top Charts,Pop,2015,328.63,95,0.46,0.66,90,190623
Track_591,Post Malone,Top Charts,Rock,2015,169.6,67,0.43,0.76,107,215703
Track_592,Rihanna,Golden Era,Rock,2017,166.0,48,0.89,0.75,164,146180
Track_593,Olivia Rodrigo,Midnight Vibes,Latin,2013,502.03,94,0.53,0.39,154,159203
Track_594,Post Malone,Greatest Hits,Hip-Hop,2016,452.14,97,0.81,0.64,152,202766
Track_595,Coldplay,Golden Era,Rock,2014,508.11,76,0.33,0.36,80,135738
Track_596,Ed Sheeran,Midnight Vibes,EDM,2023,568.73,68,0.75,0.47,106,266892
Track_597,BTS,Midnight Vibes,Rock,2010,373.53,62,0.82,0.93,85,271218
Track_598,Dua Lipa,Top Charts,Hip-Hop,2022,259.72,60,0.7,0.62,154,237160
Track_599,Eminem,Greatest Hits,EDM,2019,261.44,80,0.87,0.86,141,208444
Track_600,Billie Eilish,Top Charts,R&B,2016,764.77,44,0.35,0.52,100,203067
Track_601,Justin Bieber,Midnight Vibes,Alternative,2014,546.82,65,0.46,0.59,170,215201
